Age,YearlyIncome,CommuteDistance,HouseOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,Region,EnglishOccupation
37,110000,10+ Miles,1,3,5,Pacific,Management
31,120000,10+ Miles,0,4,5,Pacific,Professional
38,100000,10+ Miles,1,2,5,Pacific,Management
38,120000,10+ Miles,1,4,5,Pacific,Professional
33,90000,10+ Miles,0,3,0,Pacific,Professional
34,90000,10+ Miles,1,3,0,Pacific,Professional
34,100000,10+ Miles,1,3,5,Pacific,Management
40,80000,10+ Miles,1,4,0,Pacific,Professional
40,80000,10+ Miles,0,4,0,Pacific,Professional
39,110000,10+ Miles,0,3,5,Pacific,Management
33,110000,10+ Miles,1,3,5,Pacific,Management
34,90000,10+ Miles,0,4,0,Pacific,Professional
40,100000,10+ Miles,0,4,5,Pacific,Management
35,100000,10+ Miles,1,4,5,Pacific,Management
35,90000,10+ Miles,1,4,0,Pacific,Professional
41,100000,10+ Miles,0,4,5,Pacific,Professional
41,110000,10+ Miles,1,4,5,Pacific,Management
40,110000,10+ Miles,0,4,5,Pacific,Management
40,110000,10+ Miles,0,4,5,Pacific,Professional
63,30000,1-2 Miles,0,2,0,North America,Professional
63,30000,1-2 Miles,0,2,0,North America,Professional
52,30000,5-10 Miles,1,2,0,North America,Professional
57,30000,5-10 Miles,1,2,0,North America,Professional
63,30000,5-10 Miles,1,2,0,North America,Professional
64,30000,5-10 Miles,1,2,0,North America,Professional
59,30000,5-10 Miles,1,2,0,North America,Professional
64,40000,1-2 Miles,0,2,0,North America,Professional
58,40000,5-10 Miles,1,2,0,North America,Professional
74,40000,5-10 Miles,1,2,0,North America,Professional
74,50000,10+ Miles,1,2,0,North America,Management
73,60000,10+ Miles,1,2,0,North America,Management
73,60000,10+ Miles,1,2,0,North America,Management
66,60000,1-2 Miles,0,2,0,North America,Management
72,60000,10+ Miles,1,2,0,North America,Management
72,60000,10+ Miles,1,2,0,North America,Management
71,60000,1-2 Miles,0,2,0,North America,Management
71,60000,1-2 Miles,0,2,0,North America,Management
71,60000,1-2 Miles,0,2,0,North America,Management
64,50000,10+ Miles,1,2,0,North America,Management
70,50000,10+ Miles,1,2,0,North America,Management
68,50000,10+ Miles,1,2,0,North America,Management
69,50000,1-2 Miles,0,2,0,North America,Management
63,50000,10+ Miles,1,2,0,North America,Management
68,60000,10+ Miles,1,2,0,North America,Management
68,60000,10+ Miles,1,2,0,North America,Management
68,60000,1-2 Miles,0,2,0,North America,Management
68,60000,1-2 Miles,0,2,0,North America,Management
68,60000,10+ Miles,1,2,0,North America,Management
67,30000,1-2 Miles,0,2,0,North America,Clerical
61,30000,1-2 Miles,0,2,0,North America,Clerical
66,30000,1-2 Miles,0,2,1,North America,Skilled Manual
59,40000,2-5 Miles,0,3,0,North America,Professional
65,40000,10+ Miles,1,3,0,North America,Professional
65,70000,10+ Miles,1,3,0,North America,Management
60,70000,10+ Miles,1,3,0,North America,Management
65,70000,10+ Miles,1,3,0,North America,Management
64,40000,10+ Miles,1,1,1,North America,Professional
59,40000,2-5 Miles,0,2,1,North America,Professional
64,40000,10+ Miles,1,2,1,North America,Professional
64,70000,10+ Miles,1,1,1,North America,Management
64,70000,10+ Miles,1,1,1,North America,Management
64,70000,10+ Miles,1,1,1,North America,Management
63,40000,10+ Miles,1,2,1,North America,Professional
58,60000,2-5 Miles,0,1,1,North America,Professional
63,60000,10+ Miles,1,0,1,North America,Management
63,70000,1-2 Miles,0,2,1,North America,Professional
62,40000,10+ Miles,1,2,1,North America,Professional
62,40000,10+ Miles,1,2,1,North America,Skilled Manual
57,60000,2-5 Miles,0,2,1,North America,Professional
62,60000,10+ Miles,1,2,1,North America,Professional
62,60000,2-5 Miles,0,0,1,North America,Professional
62,60000,10+ Miles,1,0,1,North America,Professional
62,60000,2-5 Miles,0,1,1,North America,Professional
56,60000,10+ Miles,1,1,1,North America,Professional
57,70000,1-2 Miles,0,2,1,North America,Professional
61,40000,10+ Miles,1,2,1,North America,Skilled Manual
61,40000,10+ Miles,1,3,1,North America,Skilled Manual
61,60000,10+ Miles,1,2,1,North America,Professional
55,60000,2-5 Miles,0,2,1,North America,Professional
56,60000,10+ Miles,1,1,1,North America,Professional
61,60000,2-5 Miles,0,1,1,North America,Professional
61,70000,10+ Miles,1,1,2,North America,Professional
60,70000,10+ Miles,1,1,2,North America,Professional
54,60000,10+ Miles,1,2,1,North America,Professional
60,60000,10+ Miles,1,2,1,North America,Professional
60,60000,10+ Miles,1,1,1,North America,Professional
59,70000,2-5 Miles,0,2,1,North America,Professional
59,70000,2-5 Miles,0,2,1,North America,Skilled Manual
58,60000,2-5 Miles,0,2,1,North America,Professional
58,60000,10+ Miles,1,2,1,North America,Professional
57,60000,10+ Miles,1,2,1,North America,Skilled Manual
42,70000,0-1 Miles,0,2,5,North America,Professional
42,70000,0-1 Miles,1,2,5,North America,Professional
37,80000,0-1 Miles,1,0,0,North America,Professional
42,80000,0-1 Miles,1,0,0,North America,Professional
46,40000,2-5 Miles,1,1,0,North America,Professional
43,80000,1-2 Miles,1,1,0,North America,Management
44,100000,1-2 Miles,1,2,0,North America,Management
44,100000,0-1 Miles,0,2,0,North America,Management
44,120000,0-1 Miles,0,3,1,North America,Management
42,80000,1-2 Miles,1,0,3,North America,Management
37,90000,1-2 Miles,1,1,4,North America,Management
43,100000,0-1 Miles,0,3,0,North America,Management
43,100000,1-2 Miles,1,3,0,North America,Management
43,100000,1-2 Miles,0,3,0,North America,Management
37,110000,1-2 Miles,1,3,1,North America,Management
37,130000,0-1 Miles,1,2,0,North America,Management
37,130000,0-1 Miles,0,3,0,North America,Management
32,40000,5-10 Miles,1,2,0,North America,Skilled Manual
32,40000,5-10 Miles,1,1,0,North America,Skilled Manual
32,40000,1-2 Miles,0,1,0,North America,Skilled Manual
67,20000,1-2 Miles,0,2,0,Pacific,Skilled Manual
33,30000,5-10 Miles,1,1,0,North America,Skilled Manual
33,30000,1-2 Miles,0,1,0,North America,Skilled Manual
33,60000,5-10 Miles,1,2,0,North America,Skilled Manual
33,60000,1-2 Miles,0,2,0,North America,Skilled Manual
65,30000,5-10 Miles,0,2,0,Pacific,Clerical
64,30000,1-2 Miles,0,2,0,Pacific,Clerical
63,20000,5-10 Miles,1,2,1,Pacific,Skilled Manual
63,20000,5-10 Miles,1,2,1,Pacific,Clerical
52,20000,5-10 Miles,1,2,1,Pacific,Clerical
34,40000,5-10 Miles,1,2,0,North America,Professional
34,40000,5-10 Miles,1,1,0,North America,Skilled Manual
34,40000,5-10 Miles,1,2,0,North America,Skilled Manual
34,40000,5-10 Miles,1,2,0,North America,Skilled Manual
34,60000,5-10 Miles,1,2,0,North America,Skilled Manual
34,60000,1-2 Miles,0,2,0,North America,Skilled Manual
34,70000,5-10 Miles,0,2,0,North America,Skilled Manual
34,70000,5-10 Miles,0,2,0,North America,Skilled Manual
57,10000,5-10 Miles,1,2,1,Pacific,Clerical
56,20000,5-10 Miles,1,2,1,Pacific,Clerical
62,20000,5-10 Miles,1,2,1,Pacific,Clerical
55,20000,1-2 Miles,0,2,1,Pacific,Clerical
56,20000,1-2 Miles,0,2,1,Pacific,Clerical
49,20000,5-10 Miles,1,2,1,Pacific,Clerical
60,20000,1-2 Miles,0,2,1,Pacific,Clerical
60,20000,5-10 Miles,1,2,1,Pacific,Clerical
60,20000,5-10 Miles,1,2,1,Pacific,Clerical
59,20000,1-2 Miles,0,4,1,Pacific,Clerical
59,30000,5-10 Miles,1,2,0,Pacific,Skilled Manual
59,30000,5-10 Miles,1,2,0,Pacific,Skilled Manual
52,40000,1-2 Miles,0,2,0,Pacific,Skilled Manual
57,40000,1-2 Miles,0,2,0,Pacific,Clerical
51,40000,1-2 Miles,0,2,0,Pacific,Clerical
57,40000,1-2 Miles,0,2,0,Pacific,Clerical
44,80000,1-2 Miles,0,2,0,Pacific,Skilled Manual
56,80000,5-10 Miles,1,2,0,Pacific,Skilled Manual
50,80000,5-10 Miles,1,2,0,Pacific,Skilled Manual
51,80000,5-10 Miles,1,2,0,Pacific,Skilled Manual
36,40000,5-10 Miles,1,2,0,North America,Skilled Manual
35,40000,5-10 Miles,1,2,0,North America,Skilled Manual
36,40000,1-2 Miles,0,2,0,North America,Skilled Manual
35,40000,5-10 Miles,1,2,0,North America,Skilled Manual
36,40000,5-10 Miles,1,2,0,North America,Skilled Manual
36,40000,5-10 Miles,1,2,0,North America,Skilled Manual
38,60000,1-2 Miles,0,2,0,North America,Skilled Manual
35,60000,1-2 Miles,0,2,0,North America,Professional
35,60000,1-2 Miles,0,2,0,North America,Professional
39,80000,1-2 Miles,0,2,0,Pacific,Skilled Manual
55,80000,1-2 Miles,0,2,0,Pacific,Skilled Manual
54,70000,1-2 Miles,0,2,0,Pacific,Skilled Manual
54,70000,1-2 Miles,0,2,0,Pacific,Skilled Manual
53,100000,0-1 Miles,0,3,0,Pacific,Management
47,100000,2-5 Miles,1,3,1,Pacific,Management
52,100000,2-5 Miles,1,3,1,Pacific,Management
52,100000,2-5 Miles,1,3,1,Pacific,Management
52,110000,0-1 Miles,0,4,1,Pacific,Management
52,110000,0-1 Miles,0,4,1,Pacific,Management
38,80000,2-5 Miles,0,1,0,North America,Management
37,50000,5-10 Miles,1,2,0,North America,Professional
37,50000,1-2 Miles,0,2,0,North America,Professional
37,50000,1-2 Miles,0,2,0,North America,Skilled Manual
37,60000,1-2 Miles,0,2,0,North America,Professional
36,60000,5-10 Miles,1,2,0,North America,Professional
34,120000,0-1 Miles,0,3,2,North America,Management
40,130000,0-1 Miles,1,4,1,North America,Management
45,130000,0-1 Miles,1,4,1,North America,Management
54,70000,5-10 Miles,1,2,0,North America,Skilled Manual
42,40000,0-1 Miles,0,1,0,North America,Professional
42,60000,2-5 Miles,1,2,4,North America,Skilled Manual
47,60000,2-5 Miles,1,2,4,North America,Skilled Manual
47,60000,5-10 Miles,0,3,4,North America,Skilled Manual
47,60000,10+ Miles,1,3,5,North America,Skilled Manual
36,60000,2-5 Miles,1,2,2,North America,Skilled Manual
43,70000,2-5 Miles,1,2,2,North America,Professional
48,70000,2-5 Miles,1,2,2,North America,Professional
43,70000,2-5 Miles,0,1,0,North America,Professional
43,70000,0-1 Miles,0,1,0,North America,Professional
43,70000,2-5 Miles,1,1,0,North America,Professional
49,70000,2-5 Miles,1,1,0,North America,Professional
49,70000,2-5 Miles,1,1,0,North America,Professional
50,60000,0-1 Miles,1,1,0,North America,Skilled Manual
45,60000,0-1 Miles,1,1,0,North America,Skilled Manual
51,40000,2-5 Miles,1,2,2,North America,Skilled Manual
51,40000,0-1 Miles,1,2,2,North America,Skilled Manual
40,60000,2-5 Miles,1,1,0,North America,Skilled Manual
51,60000,2-5 Miles,1,1,0,North America,Skilled Manual
38,60000,2-5 Miles,0,1,0,North America,Skilled Manual
44,60000,0-1 Miles,0,1,0,North America,Skilled Manual
44,60000,2-5 Miles,0,1,0,North America,Professional
44,60000,2-5 Miles,0,1,0,North America,Professional
45,60000,2-5 Miles,1,1,0,North America,Skilled Manual
51,60000,2-5 Miles,1,1,0,North America,Skilled Manual
51,60000,2-5 Miles,1,1,0,North America,Skilled Manual
51,60000,0-1 Miles,1,1,0,North America,Skilled Manual
51,60000,2-5 Miles,1,1,0,North America,Skilled Manual
46,60000,2-5 Miles,1,1,0,North America,Skilled Manual
51,60000,2-5 Miles,1,1,0,North America,Skilled Manual
52,60000,2-5 Miles,1,0,4,North America,Professional
46,60000,2-5 Miles,1,1,4,North America,Professional
52,60000,2-5 Miles,1,1,4,North America,Professional
52,60000,2-5 Miles,1,0,3,North America,Professional
52,60000,0-1 Miles,0,0,3,North America,Professional
52,60000,2-5 Miles,1,0,3,North America,Professional
51,60000,0-1 Miles,0,0,3,North America,Professional
47,70000,0-1 Miles,0,1,0,North America,Professional
46,70000,2-5 Miles,1,1,0,North America,Professional
41,80000,0-1 Miles,0,0,0,North America,Professional
36,80000,0-1 Miles,1,0,0,North America,Professional
42,80000,0-1 Miles,1,1,0,North America,Skilled Manual
53,80000,2-5 Miles,1,1,0,North America,Skilled Manual
42,80000,2-5 Miles,1,1,0,North America,Skilled Manual
47,60000,0-1 Miles,0,0,2,North America,Professional
47,60000,0-1 Miles,0,1,0,North America,Professional
53,60000,0-1 Miles,0,1,0,North America,Professional
53,60000,2-5 Miles,1,1,0,North America,Professional
53,70000,2-5 Miles,1,2,4,North America,Professional
42,80000,0-1 Miles,1,0,4,Pacific,Management
42,80000,0-1 Miles,1,0,4,Pacific,Management
41,90000,0-1 Miles,0,0,0,Pacific,Professional
41,90000,2-5 Miles,1,0,0,Pacific,Professional
36,90000,0-1 Miles,0,0,0,Pacific,Professional
36,90000,0-1 Miles,0,0,0,Pacific,Professional
43,60000,2-5 Miles,1,1,2,Pacific,Professional
43,60000,0-1 Miles,0,1,2,Pacific,Professional
43,70000,10+ Miles,1,3,5,Pacific,Professional
39,60000,0-1 Miles,0,1,2,Pacific,Professional
44,60000,2-5 Miles,1,1,2,Pacific,Professional
44,70000,10+ Miles,0,3,5,Pacific,Professional
44,70000,10+ Miles,1,3,5,Pacific,Professional
38,70000,10+ Miles,1,4,5,Pacific,Professional
44,80000,0-1 Miles,1,3,5,Pacific,Management
45,80000,0-1 Miles,1,3,5,Pacific,Management
40,80000,0-1 Miles,1,3,5,Pacific,Professional
45,90000,0-1 Miles,0,0,0,Pacific,Professional
45,90000,1-2 Miles,1,0,0,Pacific,Professional
45,90000,1-2 Miles,0,0,0,Pacific,Professional
58,60000,2-5 Miles,0,2,1,North America,Skilled Manual
47,60000,2-5 Miles,0,3,1,North America,Skilled Manual
58,60000,2-5 Miles,0,3,1,North America,Skilled Manual
54,70000,5-10 Miles,1,2,0,North America,Skilled Manual
54,60000,5-10 Miles,1,2,0,North America,Professional
43,60000,5-10 Miles,1,2,0,North America,Professional
54,70000,0-1 Miles,0,0,1,North America,Professional
55,80000,5-10 Miles,1,2,0,North America,Skilled Manual
49,80000,5-10 Miles,1,2,0,North America,Skilled Manual
49,80000,5-10 Miles,1,2,0,North America,Skilled Manual
55,80000,1-2 Miles,0,2,0,North America,Skilled Manual
55,60000,5-10 Miles,1,2,0,North America,Professional
38,60000,5-10 Miles,1,2,0,North America,Professional
44,60000,1-2 Miles,0,2,0,North America,Professional
55,60000,1-2 Miles,0,2,0,North America,Professional
46,120000,2-5 Miles,1,4,2,North America,Management
45,120000,2-5 Miles,1,4,2,North America,Management
36,90000,5-10 Miles,0,1,0,North America,Professional
41,100000,0-1 Miles,1,1,2,North America,Professional
41,120000,2-5 Miles,1,4,2,North America,Professional
41,130000,0-1 Miles,0,2,2,North America,Management
42,160000,1-2 Miles,0,4,0,North America,Management
49,70000,0-1 Miles,0,0,3,North America,Professional
55,80000,0-1 Miles,0,1,0,North America,Professional
50,80000,2-5 Miles,1,1,1,North America,Professional
55,90000,10+ Miles,0,0,1,North America,Professional
77,90000,5-10 Miles,1,1,0,North America,Management
77,130000,1-2 Miles,0,3,2,North America,Management
42,80000,0-1 Miles,0,2,3,North America,Professional
48,90000,10+ Miles,1,1,0,North America,Professional
48,110000,1-2 Miles,0,4,2,North America,Management
37,130000,1-2 Miles,0,4,2,North America,Management
49,80000,5-10 Miles,1,2,4,North America,Professional
49,80000,0-1 Miles,1,3,4,North America,Professional
49,80000,5-10 Miles,1,3,4,North America,Professional
38,90000,5-10 Miles,1,4,4,North America,Professional
49,100000,5-10 Miles,1,3,2,North America,Professional
49,100000,1-2 Miles,0,3,2,North America,Professional
44,100000,1-2 Miles,0,3,2,North America,Professional
49,100000,1-2 Miles,0,4,2,North America,Professional
48,120000,1-2 Miles,0,4,3,North America,Professional
49,120000,5-10 Miles,1,4,3,North America,Professional
49,120000,2-5 Miles,0,4,3,North America,Professional
49,70000,2-5 Miles,1,3,4,North America,Professional
44,90000,1-2 Miles,1,0,3,North America,Professional
44,120000,5-10 Miles,1,4,3,North America,Professional
50,130000,2-5 Miles,0,2,3,North America,Management
44,150000,2-5 Miles,0,4,2,North America,Professional
56,80000,1-2 Miles,0,2,0,North America,Skilled Manual
56,60000,1-2 Miles,0,2,0,North America,Professional
56,70000,5-10 Miles,1,0,3,North America,Professional
56,90000,10+ Miles,1,1,1,North America,Professional
57,70000,5-10 Miles,1,2,0,North America,Skilled Manual
76,30000,5-10 Miles,1,2,0,North America,Professional
76,60000,5-10 Miles,1,2,0,North America,Management
76,90000,5-10 Miles,1,2,0,North America,Management
74,40000,1-2 Miles,0,2,0,North America,Professional
75,50000,1-2 Miles,0,2,0,North America,Management
75,50000,5-10 Miles,1,2,0,North America,Management
75,50000,5-10 Miles,1,2,0,North America,Management
75,80000,5-10 Miles,1,2,0,North America,Management
75,120000,5-10 Miles,1,4,3,North America,Management
51,110000,5-10 Miles,1,4,3,North America,Professional
45,170000,0-1 Miles,0,2,1,North America,Management
46,170000,0-1 Miles,1,4,1,North America,Management
57,70000,5-10 Miles,1,2,0,North America,Skilled Manual
57,60000,5-10 Miles,1,2,0,North America,Skilled Manual
56,70000,1-2 Miles,0,1,1,North America,Professional
58,70000,5-10 Miles,1,2,0,North America,Management
47,70000,5-10 Miles,1,2,0,North America,Management
47,70000,1-2 Miles,0,2,0,North America,Management
58,70000,1-2 Miles,0,2,0,North America,Management
58,60000,5-10 Miles,1,2,0,North America,Management
58,60000,5-10 Miles,1,2,0,North America,Management
59,40000,5-10 Miles,1,2,0,North America,Professional
59,40000,5-10 Miles,1,2,0,North America,Professional
60,40000,5-10 Miles,1,2,0,North America,Professional
60,40000,5-10 Miles,1,2,0,North America,Professional
60,40000,1-2 Miles,0,2,0,North America,Professional
59,40000,5-10 Miles,1,2,0,North America,Professional
54,40000,5-10 Miles,1,2,0,North America,Professional
60,40000,1-2 Miles,0,2,0,North America,Professional
61,40000,5-10 Miles,1,2,0,North America,Professional
62,30000,1-2 Miles,0,2,0,North America,Professional
61,40000,5-10 Miles,1,2,0,North America,Professional
42,60000,5-10 Miles,0,3,4,Pacific,Professional
48,60000,10+ Miles,1,3,4,Pacific,Professional
48,60000,5-10 Miles,1,2,2,Pacific,Professional
42,70000,5-10 Miles,0,1,0,Pacific,Professional
48,70000,5-10 Miles,1,1,0,Pacific,Professional
44,90000,0-1 Miles,1,0,2,Pacific,Professional
44,90000,0-1 Miles,1,0,2,Pacific,Professional
44,90000,1-2 Miles,1,0,3,Pacific,Professional
44,90000,1-2 Miles,1,0,4,Pacific,Professional
49,60000,5-10 Miles,1,1,0,Pacific,Professional
43,60000,5-10 Miles,1,1,0,Pacific,Professional
49,60000,5-10 Miles,1,1,0,Pacific,Professional
50,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
50,60000,5-10 Miles,1,1,0,Pacific,Professional
44,60000,5-10 Miles,1,1,0,Pacific,Professional
81,70000,0-1 Miles,0,1,0,Pacific,Management
40,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
46,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
52,90000,1-2 Miles,0,1,0,Pacific,Professional
78,40000,5-10 Miles,1,1,0,Pacific,Professional
40,80000,1-2 Miles,1,4,5,Pacific,Professional
47,70000,0-1 Miles,0,1,0,Pacific,Professional
41,70000,0-1 Miles,0,1,0,Pacific,Professional
47,70000,5-10 Miles,0,1,0,Pacific,Professional
43,70000,5-10 Miles,0,2,0,Pacific,Professional
42,70000,5-10 Miles,0,2,0,Pacific,Professional
48,70000,0-1 Miles,0,2,0,Pacific,Professional
49,60000,0-1 Miles,0,1,0,Pacific,Skilled Manual
50,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
50,60000,0-1 Miles,0,1,0,Pacific,Skilled Manual
39,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
44,70000,5-10 Miles,1,2,4,Pacific,Skilled Manual
45,70000,10+ Miles,0,3,4,Pacific,Skilled Manual
34,70000,5-10 Miles,1,3,4,Pacific,Skilled Manual
50,70000,10+ Miles,1,3,4,Pacific,Skilled Manual
45,70000,5-10 Miles,1,3,4,Pacific,Skilled Manual
55,80000,5-10 Miles,1,1,0,Pacific,Skilled Manual
55,80000,0-1 Miles,0,1,0,Pacific,Skilled Manual
58,40000,5-10 Miles,1,1,0,Pacific,Management
35,30000,5-10 Miles,1,2,0,North America,Skilled Manual
31,30000,0-1 Miles,0,2,0,North America,Skilled Manual
31,30000,0-1 Miles,0,2,0,North America,Skilled Manual
32,30000,5-10 Miles,1,2,0,North America,Skilled Manual
74,30000,5-10 Miles,0,2,0,Pacific,Clerical
33,30000,5-10 Miles,1,2,0,North America,Clerical
33,30000,5-10 Miles,1,2,0,North America,Clerical
33,40000,5-10 Miles,1,2,0,North America,Skilled Manual
33,40000,5-10 Miles,1,2,0,North America,Skilled Manual
73,40000,5-10 Miles,1,2,0,Pacific,Management
34,30000,5-10 Miles,0,2,0,North America,Clerical
34,40000,0-1 Miles,0,2,0,North America,Skilled Manual
34,40000,5-10 Miles,1,2,0,North America,Skilled Manual
34,40000,0-1 Miles,0,2,0,North America,Skilled Manual
32,30000,5-10 Miles,0,2,0,North America,Clerical
32,30000,5-10 Miles,0,2,0,North America,Clerical
32,40000,5-10 Miles,1,2,0,North America,Skilled Manual
32,40000,5-10 Miles,1,2,0,North America,Skilled Manual
32,40000,5-10 Miles,1,2,0,North America,Skilled Manual
64,40000,5-10 Miles,1,2,0,Pacific,Management
68,50000,5-10 Miles,1,1,0,Pacific,Management
68,40000,5-10 Miles,1,2,0,Pacific,Management
68,60000,1-2 Miles,0,1,0,Pacific,Management
35,40000,1-2 Miles,0,2,0,North America,Skilled Manual
35,40000,1-2 Miles,0,2,0,North America,Skilled Manual
35,40000,5-10 Miles,1,1,0,North America,Skilled Manual
35,40000,5-10 Miles,1,1,0,North America,Skilled Manual
35,40000,5-10 Miles,1,1,0,North America,Skilled Manual
36,40000,1-2 Miles,0,2,0,North America,Skilled Manual
36,40000,1-2 Miles,0,2,0,North America,Skilled Manual
37,50000,1-2 Miles,0,1,0,North America,Skilled Manual
37,50000,1-2 Miles,0,1,0,North America,Skilled Manual
46,50000,0-1 Miles,0,1,3,North America,Skilled Manual
46,50000,10+ Miles,1,3,3,North America,Skilled Manual
35,50000,10+ Miles,1,3,3,North America,Skilled Manual
41,50000,10+ Miles,0,3,3,North America,Skilled Manual
37,40000,0-1 Miles,0,0,0,Europe,Clerical
43,40000,0-1 Miles,1,0,0,Europe,Clerical
43,40000,0-1 Miles,0,0,0,Europe,Clerical
33,10000,0-1 Miles,1,1,3,Europe,Manual
33,20000,2-5 Miles,0,1,1,Europe,Manual
44,20000,2-5 Miles,1,1,1,Europe,Manual
33,20000,2-5 Miles,1,1,1,Europe,Manual
44,20000,2-5 Miles,1,1,1,Europe,Manual
44,20000,0-1 Miles,0,1,1,Europe,Manual
44,20000,1-2 Miles,0,1,1,Europe,Manual
44,30000,0-1 Miles,0,0,1,Europe,Clerical
44,30000,1-2 Miles,1,1,1,Europe,Clerical
