"Age" "YearlyIncome" "CommuteDistance" "HouseOwnerFlag" "NumberCarsOwned" "NumberChildrenAtHome" "Region" "EnglishOccupation"
"14826" "30" 0.5 3 1 3 0 "Pacific" "Professional"
"14827" "30" 0.625 3 0 3 5 "Pacific" "Management"
"14828" "40" 0.5625 3 1 3 5 "Pacific" "Management"
"14829" "30" 0.5625 3 1 4 5 "Pacific" "Professional"
"14830" "30" 0.625 3 1 4 5 "Pacific" "Management"
"14831" "40" 0.6875 3 1 4 5 "Pacific" "Professional"
"14832" "40" 0.625 3 1 4 5 "Pacific" "Management"
"14833" "40" 0.625 3 0 4 5 "Pacific" "Professional"
"14834" "50" 0.1875 5 1 2 0 "North America" "Professional"
"14835" "60" 0.125 2 0 2 0 "North America" "Professional"
"14836" "60" 0.125 2 0 2 0 "North America" "Professional"
"14837" "70" 0.25 3 1 2 0 "North America" "Management"
"14838" "70" 0.25 3 1 2 0 "North America" "Management"
"14839" "60" 0.3125 3 1 2 0 "North America" "Management"
"14840" "70" 0.3125 3 1 2 0 "North America" "Management"
"14841" "70" 0.3125 3 1 2 0 "North America" "Management"
"14842" "70" 0.3125 2 0 2 0 "North America" "Management"
"14843" "70" 0.3125 3 1 2 0 "North America" "Management"
"14844" "70" 0.3125 3 1 2 0 "North America" "Management"
"14845" "60" 0.1875 2 0 2 0 "North America" "Professional"
"14846" "70" 0.3125 2 0 2 0 "North America" "Management"
"14847" "70" 0.3125 3 1 2 0 "North America" "Management"
"14848" "70" 0.3125 3 1 2 0 "North America" "Management"
"14849" "70" 0.1875 3 1 2 0 "North America" "Professional"
"14850" "70" 0.25 3 1 2 0 "North America" "Management"
"14851" "70" 0.25 3 1 2 0 "North America" "Management"
"14852" "70" 0.25 2 0 2 0 "North America" "Management"
"14853" "60" 0.25 2 0 2 0 "North America" "Management"
"14854" "60" 0.3125 3 1 2 0 "North America" "Management"
"14855" "60" 0.3125 3 1 2 0 "North America" "Management"
"14856" "60" 0.3125 2 0 2 0 "North America" "Management"
"14857" "60" 0.125 3 1 2 0 "North America" "Professional"
"14858" "60" 0.125 3 0 2 0 "North America" "Clerical"
"14859" "60" 0.0625 3 1 3 0 "North America" "Clerical"
"14860" "60" 0.0625 3 1 3 0 "North America" "Clerical"
"14861" "60" 0.0625 3 1 3 0 "North America" "Clerical"
"14862" "60" 0.125 3 1 4 0 "North America" "Skilled Manual"
"14863" "60" 0.125 2 0 2 1 "North America" "Skilled Manual"
"14864" "60" 0.1875 3 1 3 0 "North America" "Professional"
"14865" "60" 0.1875 3 1 3 0 "North America" "Professional"
"14866" "60" 0.1875 3 1 3 0 "North America" "Professional"
"14867" "60" 0.1875 3 1 4 0 "North America" "Professional"
"14868" "60" 0.375 3 1 3 0 "North America" "Management"
"14869" "60" 0.375 3 1 3 0 "North America" "Management"
"14870" "50" 0.1875 4 1 2 1 "North America" "Professional"
"14871" "60" 0.1875 4 1 2 1 "North America" "Professional"
"14872" "60" 0.1875 3 1 2 1 "North America" "Professional"
"14873" "50" 0.375 4 0 1 1 "North America" "Management"
"14874" "60" 0.375 3 1 1 1 "North America" "Management"
"14875" "50" 0.375 3 1 1 1 "North America" "Management"
"14876" "50" 0.1875 4 0 2 1 "North America" "Professional"
"14877" "60" 0.3125 4 1 1 1 "North America" "Professional"
"14878" "60" 0.3125 3 1 1 1 "North America" "Professional"
"14879" "60" 0.3125 4 0 0 1 "North America" "Management"
"14880" "60" 0.3125 3 1 0 1 "North America" "Management"
"14881" "60" 0.3125 3 1 0 1 "North America" "Management"
"14882" "50" 0.3125 3 1 0 1 "North America" "Management"
"14883" "60" 0.3125 3 1 0 1 "North America" "Management"
"14884" "50" 0.3125 4 1 2 1 "North America" "Professional"
"14885" "60" 0.1875 3 1 2 1 "North America" "Skilled Manual"
"14886" "50" 0.1875 3 1 2 1 "North America" "Skilled Manual"
"14887" "60" 0.3125 4 1 2 1 "North America" "Professional"
"14888" "50" 0.3125 4 1 2 1 "North America" "Professional"
"14889" "50" 0.3125 4 1 2 1 "North America" "Professional"
"14890" "60" 0.3125 4 0 1 1 "North America" "Professional"
"14891" "60" 0.3125 3 1 1 1 "North America" "Professional"
"14892" "60" 0.4375 2 0 1 1 "North America" "Management"
"14893" "60" 0.3125 4 1 2 1 "North America" "Professional"
"14894" "60" 0.3125 3 1 2 1 "North America" "Professional"
"14895" "60" 0.3125 3 1 2 1 "North America" "Professional"
"14896" "50" 0.1875 4 0 4 1 "North America" "Skilled Manual"
"14897" "50" 0.375 3 1 2 1 "North America" "Professional"
"14898" "50" 0.375 3 1 2 1 "North America" "Professional"
"14899" "50" 0.375 4 1 2 1 "North America" "Professional"
"14900" "50" 0.375 3 1 2 1 "North America" "Professional"
"14901" "50" 0.375 3 1 2 1 "North America" "Skilled Manual"
"14902" "50" 0.375 4 0 2 1 "North America" "Skilled Manual"
"14903" "50" 0.375 3 1 2 1 "North America" "Skilled Manual"
"14904" "50" 0.375 4 1 2 1 "North America" "Skilled Manual"
"14905" "50" 0.3125 3 1 2 1 "North America" "Professional"
"14906" "50" 0.3125 4 0 3 1 "North America" "Skilled Manual"
"14907" "60" 0 2 0 2 0 "Pacific" "Skilled Manual"
"14908" "60" 0 2 1 2 1 "Pacific" "Skilled Manual"
"14909" "30" 0.3125 2 0 1 0 "North America" "Skilled Manual"
"14910" "30" 0.3125 5 1 1 0 "North America" "Skilled Manual"
"14911" "30" 0.3125 5 1 1 0 "North America" "Skilled Manual"
"14912" "30" 0.1875 2 0 2 0 "North America" "Skilled Manual"
"14913" "60" 0 2 1 2 1 "Pacific" "Clerical"
"14914" "50" 0 5 1 2 1 "Pacific" "Clerical"
"14915" "30" 0.125 5 1 1 0 "North America" "Skilled Manual"
"14916" "30" 0.125 2 0 1 0 "North America" "Skilled Manual"
"14917" "30" 0.3125 5 1 2 0 "North America" "Skilled Manual"
"14918" "30" 0.3125 2 0 2 0 "North America" "Skilled Manual"
"14919" "60" 0.125 5 0 2 0 "Pacific" "Clerical"
"14920" "50" 0.125 2 0 2 0 "Pacific" "Clerical"
"14921" "60" 0.1875 2 0 2 0 "Pacific" "Management"
"14922" "50" 0.125 5 0 2 0 "Pacific" "Clerical"
"14923" "60" 0.125 5 1 2 0 "Pacific" "Clerical"
"14924" "50" 0 5 1 2 1 "Pacific" "Clerical"
"14925" "30" 0.375 1 0 2 0 "North America" "Skilled Manual"
"14926" "30" 0.1875 2 0 2 0 "North America" "Professional"
"14927" "50" 0.0625 5 1 2 0 "Pacific" "Skilled Manual"
"14928" "60" 0.0625 5 1 2 1 "Pacific" "Skilled Manual"
"14929" "60" 0.0625 5 1 2 1 "Pacific" "Skilled Manual"
"14930" "30" 0.1875 2 0 1 0 "North America" "Skilled Manual"
"14931" "30" 0.1875 5 1 1 0 "North America" "Skilled Manual"
"14932" "30" 0.1875 5 1 1 0 "North America" "Skilled Manual"
"14933" "30" 0.1875 2 0 1 0 "North America" "Skilled Manual"
"14934" "30" 0.3125 2 0 2 0 "North America" "Skilled Manual"
"14935" "30" 0.375 1 0 2 0 "North America" "Skilled Manual"
"14936" "60" 0.0625 2 1 2 1 "Pacific" "Clerical"
"14937" "50" 0.0625 5 1 2 1 "Pacific" "Clerical"
"14938" "50" 0.0625 2 1 2 1 "Pacific" "Clerical"
"14939" "60" 0.125 5 0 2 0 "Pacific" "Clerical"
"14940" "50" 0.0625 5 1 2 1 "Pacific" "Clerical"
"14941" "60" 0.0625 5 1 2 1 "Pacific" "Clerical"
"14942" "60" 0.0625 2 1 2 1 "Pacific" "Clerical"
"14943" "30" 0.3125 2 0 2 0 "North America" "Skilled Manual"
"14944" "30" 0.375 1 0 2 0 "North America" "Skilled Manual"
"14945" "50" 0.0625 5 1 2 1 "Pacific" "Clerical"
"14946" "50" 0.125 5 1 2 0 "Pacific" "Skilled Manual"
"14947" "50" 0.1875 5 1 2 0 "Pacific" "Skilled Manual"
"14948" "50" 0.1875 5 1 2 0 "Pacific" "Clerical"
"14949" "50" 0.1875 5 0 2 0 "Pacific" "Clerical"
"14950" "50" 0.1875 5 1 2 0 "Pacific" "Clerical"
"14951" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"14952" "30" 0.1875 2 0 2 0 "North America" "Skilled Manual"
"14953" "30" 0.1875 2 0 2 0 "North America" "Skilled Manual"
"14954" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"14955" "30" 0.3125 2 0 2 0 "North America" "Skilled Manual"
"14956" "30" 0.3125 2 0 2 0 "North America" "Skilled Manual"
"14957" "30" 0.25 5 1 2 0 "North America" "Skilled Manual"
"14958" "30" 0.3125 2 0 2 0 "North America" "Professional"
"14959" "50" 0.4375 5 1 2 0 "Pacific" "Skilled Manual"
"14960" "30" 0.3125 2 0 2 0 "North America" "Professional"
"14961" "50" 0.375 5 1 2 0 "Pacific" "Skilled Manual"
"14962" "50" 0.375 5 1 2 0 "Pacific" "Skilled Manual"
"14963" "30" 0.4375 1 0 1 0 "North America" "Management"
"14964" "30" 0.3125 5 1 2 0 "North America" "Professional"
"14965" "30" 0.3125 2 0 2 0 "North America" "Professional"
"14966" "40" 0.75 2 0 4 1 "North America" "Management"
"14967" "40" 0.75 1 1 4 1 "North America" "Management"
"14968" "50" 0.375 5 1 2 0 "North America" "Skilled Manual"
"14969" "40" 0.3125 3 1 3 4 "North America" "Skilled Manual"
"14970" "40" 0.3125 1 0 2 2 "North America" "Skilled Manual"
"14971" "40" 0.3125 1 0 2 2 "North America" "Skilled Manual"
"14972" "40" 0.375 4 1 2 2 "North America" "Professional"
"14973" "40" 0.375 1 0 2 2 "North America" "Professional"
"14974" "40" 0.375 1 0 2 2 "North America" "Professional"
"14975" "40" 0.375 4 1 2 2 "North America" "Professional"
"14976" "40" 0.375 1 0 2 2 "North America" "Professional"
"14977" "40" 0.375 1 0 1 0 "North America" "Professional"
"14978" "30" 0.3125 4 1 0 2 "North America" "Professional"
"14979" "70" 0.5 1 1 0 0 "North America" "Professional"
"14980" "40" 0.375 4 1 2 2 "North America" "Professional"
"14981" "40" 0.375 4 1 3 2 "North America" "Professional"
"14982" "40" 0.375 4 1 4 2 "North America" "Professional"
"14983" "40" 0.375 1 0 1 0 "North America" "Professional"
"14984" "40" 0.375 1 0 1 0 "North America" "Professional"
"14985" "40" 0.3125 4 1 0 2 "North America" "Professional"
"14986" "40" 0.3125 1 0 0 2 "North America" "Professional"
"14987" "40" 0.3125 1 0 0 2 "North America" "Professional"
"14988" "30" 0.1875 1 1 2 2 "North America" "Skilled Manual"
"14989" "40" 0.1875 4 1 2 3 "North America" "Skilled Manual"
"14990" "40" 0.375 4 1 1 0 "North America" "Professional"
"14991" "40" 0.375 1 0 1 0 "North America" "Professional"
"14992" "40" 0.375 4 1 1 0 "North America" "Skilled Manual"
"14993" "40" 0.375 1 1 1 0 "North America" "Skilled Manual"
"14994" "30" 0.1875 3 1 3 3 "North America" "Skilled Manual"
"14995" "30" 0.1875 4 1 2 2 "North America" "Skilled Manual"
"14996" "50" 0.1875 1 1 2 2 "North America" "Skilled Manual"
"14997" "50" 0.3125 1 1 1 0 "North America" "Skilled Manual"
"14998" "50" 0.3125 1 1 1 0 "North America" "Skilled Manual"
"14999" "50" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"15000" "50" 0.1875 4 1 2 2 "North America" "Skilled Manual"
"15001" "40" 0.1875 1 0 1 0 "North America" "Professional"
"15002" "40" 0.25 4 0 1 0 "North America" "Skilled Manual"
"15003" "40" 0.25 1 0 1 0 "North America" "Skilled Manual"
"15004" "40" 0.3125 4 0 1 0 "North America" "Professional"
"15005" "50" 0.3125 1 1 1 0 "North America" "Skilled Manual"
"15006" "50" 0.3125 1 1 1 0 "North America" "Skilled Manual"
"15007" "50" 0.3125 4 1 0 3 "North America" "Professional"
"15008" "40" 0.3125 1 0 0 3 "North America" "Professional"
"15009" "40" 0.375 3 1 3 5 "North America" "Professional"
"15010" "50" 0.375 3 1 3 5 "North America" "Professional"
"15011" "50" 0.375 3 1 3 5 "North America" "Professional"
"15012" "40" 0.4375 1 0 0 0 "North America" "Professional"
"15013" "40" 0.4375 4 1 1 0 "North America" "Skilled Manual"
"15014" "40" 0.3125 4 1 1 0 "North America" "Professional"
"15015" "50" 0.3125 1 0 1 0 "North America" "Professional"
"15016" "50" 0.3125 4 1 1 0 "North America" "Professional"
"15017" "50" 0.3125 1 0 1 0 "North America" "Professional"
"15018" "50" 0.375 1 0 2 4 "North America" "Professional"
"15019" "50" 0.4375 1 1 0 0 "North America" "Professional"
"15020" "30" 0.4375 1 1 1 4 "Pacific" "Management"
"15021" "30" 0.5625 1 1 0 0 "Pacific" "Management"
"15022" "40" 0.5625 1 1 0 0 "Pacific" "Management"
"15023" "30" 0.5625 4 1 0 0 "Pacific" "Management"
"15024" "40" 0.3125 1 0 1 2 "Pacific" "Professional"
"15025" "30" 0.4375 1 1 1 4 "Pacific" "Management"
"15026" "40" 0.5 1 1 0 0 "Pacific" "Professional"
"15027" "40" 0.375 3 1 3 5 "Pacific" "Professional"
"15028" "40" 0.625 2 0 1 0 "Pacific" "Management"
"15029" "30" 0.75 4 0 1 0 "Pacific" "Management"
"15030" "30" 0.4375 1 0 3 5 "Pacific" "Management"
"15031" "40" 0.3125 5 1 1 3 "Pacific" "Professional"
"15032" "40" 0.3125 1 0 1 3 "Pacific" "Professional"
"15033" "40" 0.375 3 1 4 5 "Pacific" "Professional"
"15034" "40" 0.375 5 1 1 0 "Pacific" "Professional"
"15035" "40" 0.3125 1 1 2 3 "Pacific" "Professional"
"15036" "30" 0.3125 5 1 2 3 "Pacific" "Professional"
"15037" "40" 0.3125 5 1 2 3 "Pacific" "Professional"
"15038" "30" 0.0625 2 1 2 0 "Europe" "Manual"
"15039" "30" 0.125 4 0 1 0 "Europe" "Clerical"
"15040" "40" 0.3125 5 1 2 0 "North America" "Professional"
"15041" "50" 0.375 5 1 0 1 "North America" "Professional"
"15042" "50" 0.375 1 1 0 2 "North America" "Professional"
"15043" "50" 0.5 4 0 1 0 "North America" "Professional"
"15044" "40" 0.4375 5 1 2 0 "North America" "Skilled Manual"
"15045" "40" 0.4375 2 0 2 0 "North America" "Skilled Manual"
"15046" "40" 0.4375 2 0 2 0 "North America" "Skilled Manual"
"15047" "50" 0.4375 5 1 2 0 "North America" "Skilled Manual"
"15048" "50" 0.4375 5 1 2 0 "North America" "Skilled Manual"
"15049" "50" 0.3125 5 1 2 0 "North America" "Professional"
"15050" "40" 0.3125 2 0 2 0 "North America" "Professional"
"15051" "50" 0.3125 2 0 2 0 "North America" "Professional"
"15052" "70" 0.1875 5 1 2 0 "North America" "Professional"
"15053" "40" 0.5 4 1 3 5 "North America" "Professional"
"15054" "40" 0.5625 4 1 3 1 "North America" "Management"
"15055" "40" 0.5625 1 0 4 1 "North America" "Management"
"15056" "40" 0.5625 4 1 4 1 "North America" "Professional"
"15057" "40" 0.5625 4 1 4 1 "North America" "Professional"
"15058" "40" 0.625 4 1 3 2 "North America" "Management"
"15059" "30" 0.6875 4 1 4 2 "North America" "Management"
"15060" "40" 0.75 1 1 4 1 "North America" "Management"
"15061" "40" 0.75 1 1 1 2 "North America" "Management"
"15062" "40" 1 2 0 3 0 "North America" "Management"
"15063" "40" 0.4375 4 1 2 3 "North America" "Professional"
"15064" "40" 0.4375 1 1 2 3 "North America" "Professional"
"15065" "40" 0.5625 4 1 1 2 "North America" "Professional"
"15066" "40" 0.625 2 0 4 2 "North America" "Management"
"15067" "50" 0.375 1 0 0 2 "North America" "Professional"
"15068" "50" 0.375 1 0 1 2 "North America" "Professional"
"15069" "40" 0.375 5 1 0 3 "North America" "Professional"
"15070" "40" 0.375 1 1 0 3 "North America" "Professional"
"15071" "50" 0.5 5 1 0 1 "North America" "Professional"
"15072" "50" 0.4375 2 0 2 0 "North America" "Skilled Manual"
"15073" "50" 0.4375 5 1 2 0 "North America" "Skilled Manual"
"15074" "70" 0.25 2 0 2 0 "North America" "Management"
"15075" "40" 0.4375 4 1 2 3 "North America" "Professional"
"15076" "40" 0.5 4 1 2 0 "North America" "Professional"
"15077" "40" 0.4375 5 1 2 4 "North America" "Professional"
"15078" "40" 0.4375 5 1 3 4 "North America" "Professional"
"15079" "40" 0.5 2 1 3 4 "North America" "Professional"
"15080" "30" 0.5 5 1 4 4 "North America" "Professional"
"15081" "40" 0.5625 5 1 3 2 "North America" "Professional"
"15082" "40" 0.5625 2 0 3 2 "North America" "Professional"
"15083" "40" 0.75 4 0 4 2 "North America" "Management"
"15084" "40" 0.875 4 0 4 1 "North America" "Professional"
"15085" "40" 0.9375 4 0 3 2 "North America" "Management"
"15086" "50" 0.375 5 1 3 4 "North America" "Professional"
"15087" "50" 0.4375 5 1 3 4 "North America" "Professional"
"15088" "40" 0.5 5 1 1 3 "North America" "Professional"
"15089" "30" 0.5 5 1 2 3 "North America" "Professional"
"15090" "50" 0.625 4 0 3 3 "North America" "Management"
"15091" "40" 0.625 5 1 3 3 "North America" "Management"
"15092" "50" 0.9375 4 0 4 2 "North America" "Management"
"15093" "50" 0.4375 5 1 2 0 "North America" "Skilled Manual"
"15094" "50" 0.3125 2 0 2 0 "North America" "Professional"
"15095" "50" 0.3125 2 0 2 0 "North America" "Professional"
"15096" "40" 0.375 5 1 0 3 "North America" "Professional"
"15097" "50" 0.5 3 1 1 1 "North America" "Professional"
"15098" "70" 0.75 4 0 3 3 "North America" "Management"
"15099" "70" 0.75 4 0 3 3 "North America" "Management"
"15100" "70" 0.1875 2 0 2 0 "North America" "Professional"
"15101" "70" 0.1875 5 1 2 0 "North America" "Professional"
"15102" "70" 0.25 5 1 2 0 "North America" "Management"
"15103" "50" 0.5 2 0 2 3 "North America" "Professional"
"15104" "50" 0.5 5 1 3 3 "North America" "Professional"
"15105" "40" 0.5625 2 0 0 3 "North America" "Professional"
"15106" "40" 0.625 4 0 4 3 "North America" "Professional"
"15107" "50" 0.6875 5 1 3 4 "North America" "Professional"
"15108" "50" 0.75 1 1 3 3 "North America" "Management"
"15109" "40" 1 4 0 2 1 "North America" "Management"
"15110" "50" 0.375 5 1 2 0 "North America" "Skilled Manual"
"15111" "50" 0.375 2 1 0 1 "North America" "Professional"
"15112" "50" 0.375 5 1 1 1 "North America" "Professional"
"15113" "50" 0.375 5 1 2 0 "North America" "Management"
"15114" "50" 0.375 5 1 2 0 "North America" "Management"
"15115" "50" 0.375 5 1 2 0 "North America" "Management"
"15116" "50" 0.375 2 0 2 0 "North America" "Management"
"15117" "50" 0.375 2 0 2 0 "North America" "Management"
"15118" "50" 0.1875 5 1 2 0 "North America" "Professional"
"15119" "50" 0.1875 5 1 2 0 "North America" "Professional"
"15120" "50" 0.1875 5 1 2 0 "North America" "Professional"
"15121" "60" 0.1875 2 0 2 0 "North America" "Professional"
"15122" "60" 0.1875 2 0 2 0 "North America" "Professional"
"15123" "40" 0.1875 5 1 2 0 "North America" "Professional"
"15124" "60" 0.1875 5 1 2 0 "North America" "Professional"
"15125" "50" 0.1875 5 1 2 0 "North America" "Professional"
"15126" "60" 0.1875 5 1 2 0 "North America" "Professional"
"15127" "50" 0.125 5 1 2 0 "North America" "Professional"
"15128" "60" 0.125 5 1 2 0 "North America" "Professional"
"15129" "50" 0.125 5 1 2 0 "North America" "Professional"
"15130" "40" 0.3125 1 1 2 4 "Pacific" "Professional"
"15131" "40" 0.3125 3 1 3 4 "Pacific" "Professional"
"15132" "40" 0.3125 5 1 2 2 "Pacific" "Professional"
"15133" "40" 0.375 5 0 1 0 "Pacific" "Professional"
"15134" "40" 0.375 5 1 1 0 "Pacific" "Professional"
"15135" "30" 0.5 2 1 0 3 "Pacific" "Professional"
"15136" "40" 0.5 2 1 0 3 "Pacific" "Professional"
"15137" "40" 0.5 1 1 0 3 "Pacific" "Professional"
"15138" "40" 0.5 1 1 0 4 "Pacific" "Professional"
"15139" "40" 0.375 5 1 1 0 "Pacific" "Skilled Manual"
"15140" "40" 0.3125 5 1 1 0 "Pacific" "Skilled Manual"
"15141" "40" 0.5625 2 0 1 0 "Pacific" "Management"
"15142" "30" 0.625 2 1 3 0 "Pacific" "Management"
"15143" "50" 0.3125 5 1 1 0 "Pacific" "Skilled Manual"
"15144" "50" 0.5 5 1 1 0 "Pacific" "Professional"
"15145" "70" 0.1875 5 1 1 0 "Pacific" "Professional"
"15146" "40" 0.375 1 0 1 0 "Pacific" "Professional"
"15147" "40" 0.4375 2 1 4 5 "Pacific" "Professional"
"15148" "40" 0.4375 2 1 4 5 "Pacific" "Professional"
"15149" "40" 0.4375 2 1 4 5 "Pacific" "Professional"
"15150" "40" 0.375 5 0 1 0 "Pacific" "Professional"
"15151" "40" 0.375 1 0 1 0 "Pacific" "Professional"
"15152" "50" 0.5 5 1 1 0 "Pacific" "Professional"
"15153" "40" 0.375 5 0 2 0 "Pacific" "Professional"
"15154" "40" 0.3125 5 1 1 0 "Pacific" "Skilled Manual"
"15155" "40" 0.3125 5 1 1 0 "Pacific" "Skilled Manual"
"15156" "40" 0.375 5 1 2 4 "Pacific" "Professional"
"15157" "40" 0.375 5 1 2 4 "Pacific" "Skilled Manual"
"15158" "50" 0.375 3 1 3 4 "Pacific" "Skilled Manual"
"15159" "50" 0.375 5 1 1 0 "Pacific" "Skilled Manual"
"15160" "50" 0.375 5 1 1 0 "Pacific" "Skilled Manual"
"15161" "50" 0.375 5 1 1 0 "Pacific" "Skilled Manual"
"15162" "40" 0.3125 5 1 2 2 "Pacific" "Skilled Manual"
"15163" "50" 0.3125 1 1 2 2 "Pacific" "Skilled Manual"
"15164" "50" 0.375 3 1 3 4 "Pacific" "Skilled Manual"
"15165" "40" 0.375 5 0 3 4 "Pacific" "Skilled Manual"
"15166" "50" 0.375 5 1 1 0 "Pacific" "Skilled Manual"
"15167" "50" 0.4375 1 0 1 0 "Pacific" "Skilled Manual"
"15168" "50" 0.1875 5 0 1 0 "Pacific" "Management"
"15169" "30" 0.125 5 1 2 0 "North America" "Skilled Manual"
"15170" "30" 0.125 5 1 2 0 "North America" "Skilled Manual"
"15171" "30" 0.125 1 0 2 0 "North America" "Skilled Manual"
"15172" "30" 0.1875 5 1 1 0 "North America" "Skilled Manual"
"15173" "30" 0.1875 1 0 2 0 "North America" "Skilled Manual"
"15174" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"15175" "30" 0.125 1 0 2 0 "North America" "Skilled Manual"
"15176" "30" 0.125 5 1 2 0 "North America" "Skilled Manual"
"15177" "30" 0.125 5 1 2 0 "North America" "Skilled Manual"
"15178" "30" 0.125 1 0 2 0 "North America" "Skilled Manual"
"15179" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"15180" "60" 0 1 0 2 0 "Pacific" "Skilled Manual"
"15181" "30" 0.125 5 0 2 0 "North America" "Clerical"
"15182" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"15183" "70" 0.125 1 0 2 0 "Pacific" "Clerical"
"15184" "30" 0.125 5 0 2 0 "North America" "Clerical"
"15185" "30" 0.125 5 0 2 0 "North America" "Clerical"
"15186" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"15187" "60" 0.125 5 0 2 0 "Pacific" "Clerical"
"15188" "70" 0.1875 5 1 2 0 "Pacific" "Management"
"15189" "70" 0.1875 5 1 2 0 "Pacific" "Management"
"15190" "70" 0.1875 1 0 2 0 "Pacific" "Management"
"15191" "70" 0.1875 1 0 2 0 "Pacific" "Management"
"15192" "60" 0.1875 1 0 2 0 "Pacific" "Management"
"15193" "60" 0.1875 5 1 2 0 "Pacific" "Management"
"15194" "30" 0.1875 2 0 1 0 "North America" "Skilled Manual"
"15195" "30" 0.1875 5 1 1 0 "North America" "Skilled Manual"
"15196" "30" 0.1875 5 1 1 0 "North America" "Skilled Manual"
"15197" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"15198" "30" 0.1875 2 0 1 0 "North America" "Skilled Manual"
"15199" "30" 0.25 2 0 1 0 "North America" "Skilled Manual"
"15200" "30" 0.25 2 0 1 0 "North America" "Skilled Manual"
"15201" "30" 0.375 5 1 2 0 "North America" "Skilled Manual"
"15202" "30" 0.4375 2 1 1 0 "North America" "Management"
"15203" "40" 0.4375 1 0 1 0 "North America" "Management"
"15204" "40" 0.6875 2 1 3 0 "North America" "Management"
"15205" "40" 0.75 1 1 4 5 "Pacific" "Management"
"15206" "50" 0.75 1 1 2 4 "Europe" "Professional"
"15207" "50" 0.75 1 1 2 4 "Europe" "Professional"
"15208" "50" 0.875 1 0 3 3 "Europe" "Professional"
"15209" "50" 0.9375 1 0 4 3 "Europe" "Professional"
"15210" "30" 0.0625 1 0 2 0 "Europe" "Manual"
"15211" "30" 0.0625 1 0 2 0 "Europe" "Manual"
"15212" "30" 0.0625 2 1 2 0 "Europe" "Manual"
"15213" "30" 0.125 4 0 1 0 "Europe" "Clerical"
"15214" "30" 0.125 2 0 1 0 "Europe" "Manual"
"15215" "30" 0.1875 2 1 0 1 "Europe" "Skilled Manual"
"15216" "30" 0.1875 1 0 0 1 "Europe" "Skilled Manual"
"15217" "30" 0 2 1 2 0 "Europe" "Manual"
"15218" "30" 0 2 1 2 0 "Europe" "Manual"
"15219" "30" 0.0625 1 0 2 0 "Europe" "Manual"
"15220" "30" 0.1875 2 1 1 1 "Europe" "Skilled Manual"
"15221" "30" 0.1875 2 1 1 1 "Europe" "Skilled Manual"
"15222" "30" 0.125 4 0 1 0 "Europe" "Manual"
"15223" "30" 0.125 4 0 1 0 "Europe" "Manual"
"15224" "30" 0.125 2 0 1 0 "Europe" "Manual"
"15225" "30" 0.125 2 0 1 0 "Europe" "Manual"
"15226" "30" 0.125 4 0 1 0 "Europe" "Manual"
"15227" "30" 0.1875 1 1 0 2 "Europe" "Clerical"
"15228" "30" 0.1875 2 1 0 2 "Europe" "Clerical"
"15229" "30" 0.1875 2 1 0 2 "Europe" "Clerical"
"15230" "40" 0.125 4 0 1 0 "Europe" "Manual"
"15231" "40" 0.125 4 1 1 0 "Europe" "Manual"
"15232" "30" 0.1875 2 1 1 2 "Europe" "Clerical"
"15233" "30" 0.1875 2 1 0 0 "Europe" "Skilled Manual"
"15234" "40" 0.1875 2 1 0 0 "Europe" "Skilled Manual"
"15235" "30" 0.1875 2 1 0 3 "North America" "Clerical"
"15236" "30" 0.1875 2 1 1 3 "North America" "Clerical"
"15237" "30" 0.1875 1 1 1 3 "North America" "Clerical"
"15238" "30" 0.1875 1 1 1 3 "North America" "Clerical"
"15239" "30" 0.1875 2 1 1 3 "North America" "Clerical"
"15240" "30" 0.1875 1 1 1 3 "North America" "Clerical"
"15241" "30" 0.25 1 0 0 0 "North America" "Skilled Manual"
"15242" "30" 0.25 2 1 0 0 "North America" "Skilled Manual"
"15243" "30" 0.1875 1 1 1 4 "North America" "Clerical"
"15244" "40" 0.4375 1 0 0 0 "North America" "Skilled Manual"
"15245" "40" 0.4375 1 0 0 0 "North America" "Skilled Manual"
"15246" "40" 0.4375 2 1 0 0 "North America" "Skilled Manual"
"15247" "40" 0.4375 1 0 0 0 "North America" "Skilled Manual"
"15248" "40" 0.4375 2 1 0 0 "North America" "Skilled Manual"
"15249" "50" 0.0625 1 0 2 0 "North America" "Clerical"
"15250" "50" 0.125 4 1 1 0 "North America" "Clerical"
