BikeBuyer,Age,YearlyIncome,CommuteDistance,HouseOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,EnglishOccupation,MaritalStatus,Gender,EnglishEducation,Region
1,33,70000,5-10 Miles,1,2,0,0,Skilled Manual,M,M,Partial College,North America
0,33,90000,0-1 Miles,0,3,4,4,Skilled Manual,S,F,Partial College,North America
0,34,40000,1-2 Miles,0,2,0,0,Professional,S,M,Bachelors,North America
1,63,20000,5-10 Miles,1,2,0,4,Skilled Manual,M,M,High School,Pacific
1,57,20000,5-10 Miles,1,2,1,2,Clerical,S,M,Partial High School,Pacific
0,34,60000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,Partial College,North America
0,34,60000,1-2 Miles,0,2,0,0,Skilled Manual,M,F,Partial College,North America
0,34,60000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,Partial College,North America
1,61,20000,5-10 Miles,1,2,1,2,Clerical,S,F,Partial High School,Pacific
1,61,20000,5-10 Miles,1,2,1,2,Clerical,S,M,Partial High School,Pacific
1,61,20000,1-2 Miles,0,2,1,2,Clerical,S,M,Partial High School,Pacific
1,60,20000,5-10 Miles,1,2,1,2,Clerical,M,F,Partial High School,Pacific
1,60,20000,5-10 Miles,1,2,1,2,Clerical,M,M,Partial High School,Pacific
1,31,30000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,Partial College,North America
1,59,30000,5-10 Miles,1,2,0,3,Skilled Manual,S,F,High School,Pacific
1,58,40000,5-10 Miles,1,2,0,2,Skilled Manual,S,M,Partial College,Pacific
1,58,40000,5-10 Miles,1,2,0,2,Skilled Manual,M,F,Partial College,Pacific
1,47,40000,5-10 Miles,1,2,0,2,Skilled Manual,S,F,Partial College,Pacific
1,46,40000,5-10 Miles,0,2,0,3,Clerical,S,M,Partial High School,Pacific
1,56,80000,5-10 Miles,1,2,0,2,Skilled Manual,M,F,Partial College,Pacific
1,51,80000,5-10 Miles,1,2,0,2,Skilled Manual,S,M,Partial College,Pacific
1,50,80000,5-10 Miles,1,2,0,2,Skilled Manual,S,M,Partial College,Pacific
0,36,40000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,Partial College,North America
0,36,40000,1-2 Miles,0,2,0,0,Skilled Manual,M,M,High School,North America
0,36,40000,5-10 Miles,1,2,0,0,Skilled Manual,S,F,High School,North America
0,36,40000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,High School,North America
0,36,60000,5-10 Miles,1,2,0,0,Skilled Manual,M,M,Partial College,North America
0,36,60000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,Partial College,North America
0,36,60000,5-10 Miles,1,2,0,0,Skilled Manual,M,M,Partial College,North America
0,37,50000,5-10 Miles,1,2,0,0,Skilled Manual,M,M,High School,North America
1,37,50000,1-2 Miles,0,2,0,0,Skilled Manual,S,M,High School,North America
1,38,60000,5-10 Miles,1,2,0,0,Skilled Manual,S,M,Partial College,North America
1,38,70000,0-1 Miles,0,2,0,0,Professional,S,M,Partial College,North America
1,39,80000,1-2 Miles,0,2,0,2,Skilled Manual,S,M,High School,Pacific
1,55,80000,5-10 Miles,1,2,0,2,Skilled Manual,S,M,High School,Pacific
1,55,80000,1-2 Miles,0,2,0,2,Skilled Manual,M,M,High School,Pacific
1,54,70000,1-2 Miles,0,2,0,2,Skilled Manual,S,F,High School,Pacific
1,54,70000,5-10 Miles,1,2,0,2,Skilled Manual,M,F,High School,Pacific
0,42,100000,0-1 Miles,0,3,0,1,Management,S,F,Bachelors,Pacific
0,53,100000,0-1 Miles,0,4,0,1,Management,S,M,Bachelors,Pacific
0,53,100000,10+ Miles,0,0,1,1,Management,M,F,Bachelors,Pacific
0,47,100000,2-5 Miles,1,3,1,1,Management,S,M,Bachelors,Pacific
0,37,50000,5-10 Miles,1,2,0,0,Professional,M,M,High School,North America
1,31,50000,1-2 Miles,0,2,0,0,Professional,S,M,High School,North America
0,32,60000,5-10 Miles,1,2,0,0,Professional,S,M,Partial College,North America
0,37,60000,5-10 Miles,1,2,0,0,Professional,S,M,Partial College,North America
1,37,60000,1-2 Miles,0,2,0,0,Professional,S,M,Partial College,North America
0,45,130000,0-1 Miles,0,4,1,0,Management,S,M,Graduate Degree,North America
1,47,60000,5-10 Miles,0,3,4,4,Skilled Manual,S,M,Bachelors,North America
1,42,60000,5-10 Miles,0,3,4,4,Skilled Manual,S,M,Bachelors,North America
1,41,60000,2-5 Miles,1,2,2,4,Skilled Manual,M,M,Bachelors,North America
1,47,60000,0-1 Miles,0,2,2,4,Skilled Manual,S,M,Bachelors,North America
0,43,40000,2-5 Miles,0,1,0,0,Professional,S,F,Bachelors,North America
1,43,70000,2-5 Miles,1,2,2,4,Professional,M,M,Bachelors,North America
1,48,70000,2-5 Miles,1,2,2,4,Professional,S,F,Bachelors,North America
1,43,70000,0-1 Miles,0,1,0,0,Professional,S,F,Bachelors,North America
1,43,70000,2-5 Miles,1,1,0,0,Professional,S,F,Bachelors,North America
1,43,70000,0-1 Miles,0,1,0,0,Professional,S,F,Bachelors,North America
0,43,70000,2-5 Miles,1,3,2,4,Professional,M,M,Bachelors,North America
1,49,70000,2-5 Miles,1,1,0,1,Professional,S,M,Bachelors,North America
1,49,70000,2-5 Miles,1,1,0,1,Professional,M,F,Bachelors,North America
1,49,70000,0-1 Miles,0,1,0,1,Professional,S,F,Bachelors,North America
1,33,60000,0-1 Miles,0,1,0,1,Professional,S,F,Bachelors,North America
1,49,60000,0-1 Miles,1,1,0,1,Skilled Manual,M,M,Partial College,North America
1,44,60000,2-5 Miles,1,1,0,1,Skilled Manual,M,F,Partial College,North America
1,49,60000,0-1 Miles,1,1,0,1,Skilled Manual,M,F,Partial College,North America
1,50,40000,0-1 Miles,0,2,2,4,Skilled Manual,M,F,High School,North America
1,50,40000,2-5 Miles,1,2,2,4,Skilled Manual,M,F,High School,North America
1,50,60000,2-5 Miles,1,1,0,1,Skilled Manual,S,M,Partial College,North America
1,50,60000,2-5 Miles,1,1,0,1,Skilled Manual,M,F,Partial College,North America
1,45,60000,0-1 Miles,0,1,0,1,Skilled Manual,M,M,Partial College,North America
1,45,60000,2-5 Miles,1,1,0,1,Skilled Manual,M,F,Partial College,North America
1,44,60000,0-1 Miles,1,1,0,1,Skilled Manual,M,M,Partial College,North America
1,44,60000,2-5 Miles,1,1,0,1,Skilled Manual,M,M,Partial College,North America
1,51,40000,2-5 Miles,1,2,2,4,Skilled Manual,S,M,High School,North America
0,46,40000,2-5 Miles,1,3,2,4,Skilled Manual,M,M,High School,North America
0,51,40000,2-5 Miles,1,3,2,4,Skilled Manual,M,M,High School,North America
1,44,60000,0-1 Miles,0,1,0,0,Skilled Manual,S,F,Partial College,North America
1,44,60000,0-1 Miles,0,1,0,0,Skilled Manual,S,M,Partial College,North America
1,39,60000,2-5 Miles,0,1,0,0,Skilled Manual,S,F,Partial College,North America
1,44,60000,0-1 Miles,0,1,0,0,Skilled Manual,S,M,Partial College,North America
1,44,60000,2-5 Miles,0,1,0,0,Skilled Manual,S,M,Partial College,North America
1,40,60000,2-5 Miles,1,1,0,1,Skilled Manual,M,F,Partial College,North America
1,51,60000,0-1 Miles,1,1,0,1,Skilled Manual,M,M,Partial College,North America
1,51,60000,2-5 Miles,1,1,0,1,Skilled Manual,M,F,Partial College,North America
1,40,60000,2-5 Miles,1,1,0,1,Skilled Manual,M,F,Partial College,North America
1,40,60000,2-5 Miles,1,1,0,1,Skilled Manual,M,M,Partial College,North America
1,51,60000,0-1 Miles,1,1,0,1,Skilled Manual,M,F,Partial College,North America
0,46,60000,2-5 Miles,1,0,3,4,Professional,M,M,Bachelors,North America
0,52,60000,2-5 Miles,1,0,3,4,Professional,S,F,Bachelors,North America
1,46,70000,0-1 Miles,0,1,0,2,Professional,S,M,Graduate Degree,North America
1,47,70000,2-5 Miles,1,1,0,2,Professional,S,F,Graduate Degree,North America
1,52,70000,2-5 Miles,1,1,0,2,Professional,S,F,Graduate Degree,North America
0,46,70000,10+ Miles,1,3,5,5,Professional,M,F,Graduate Degree,North America
1,52,70000,10+ Miles,1,3,5,5,Professional,S,F,Graduate Degree,North America
1,52,80000,0-1 Miles,0,0,0,1,Professional,S,F,Graduate Degree,North America
1,52,80000,0-1 Miles,0,0,0,3,Professional,S,F,Graduate Degree,North America
1,53,80000,0-1 Miles,1,1,0,1,Skilled Manual,M,M,Partial College,North America
1,47,60000,2-5 Miles,1,1,0,1,Professional,S,F,Bachelors,North America
1,53,60000,0-1 Miles,0,1,0,1,Professional,M,M,Bachelors,North America
1,53,60000,0-1 Miles,0,1,0,1,Professional,S,F,Bachelors,North America
1,53,60000,2-5 Miles,1,1,0,1,Professional,M,F,Bachelors,North America
1,42,80000,0-1 Miles,1,0,4,4,Management,M,M,Graduate Degree,Pacific
1,42,80000,0-1 Miles,1,0,4,4,Management,S,F,Graduate Degree,Pacific
1,42,90000,0-1 Miles,1,0,0,1,Management,M,M,Graduate Degree,Pacific
1,36,100000,2-5 Miles,1,0,0,1,Management,M,M,Graduate Degree,Pacific
1,43,60000,0-1 Miles,0,1,2,2,Professional,M,F,Bachelors,Pacific
1,41,80000,0-1 Miles,1,1,4,4,Management,S,F,Graduate Degree,Pacific
1,41,80000,0-1 Miles,1,1,4,4,Management,M,M,Graduate Degree,Pacific
1,41,90000,0-1 Miles,1,0,0,2,Professional,S,F,Bachelors,Pacific
1,43,60000,2-5 Miles,1,1,2,2,Professional,M,F,Bachelors,Pacific
1,43,60000,2-5 Miles,1,1,2,2,Professional,M,F,Bachelors,Pacific
1,43,60000,2-5 Miles,1,1,2,2,Professional,M,M,Bachelors,Pacific
1,38,60000,2-5 Miles,1,1,2,2,Professional,M,F,Bachelors,Pacific
0,38,70000,10+ Miles,0,3,5,5,Professional,M,M,Bachelors,Pacific
0,38,70000,10+ Miles,1,3,5,5,Professional,M,F,Bachelors,Pacific
1,44,60000,0-1 Miles,0,1,2,2,Professional,S,F,Bachelors,Pacific
0,44,70000,10+ Miles,0,3,5,5,Professional,M,F,Bachelors,Pacific
1,36,110000,0-1 Miles,1,0,0,1,Management,S,F,Graduate Degree,Pacific
0,44,70000,10+ Miles,1,4,5,5,Professional,M,F,Bachelors,Pacific
0,44,80000,0-1 Miles,1,3,5,5,Management,S,M,Graduate Degree,Pacific
0,45,80000,0-1 Miles,0,4,5,5,Professional,S,F,Bachelors,Pacific
1,54,60000,5-10 Miles,1,2,0,2,Professional,M,F,High School,North America
1,54,60000,1-2 Miles,0,2,0,2,Professional,S,M,High School,North America
1,48,60000,5-10 Miles,1,2,0,2,Professional,S,F,High School,North America
1,54,90000,2-5 Miles,0,1,0,2,Professional,S,M,Partial College,North America
0,37,90000,5-10 Miles,1,1,0,2,Professional,M,M,Partial College,North America
0,55,80000,5-10 Miles,1,2,0,2,Skilled Manual,M,M,Partial High School,North America
0,55,80000,1-2 Miles,0,2,0,2,Skilled Manual,S,M,Partial High School,North America
0,39,80000,1-2 Miles,0,2,0,2,Skilled Manual,S,F,Partial High School,North America
0,49,80000,1-2 Miles,0,2,0,2,Skilled Manual,S,F,Partial High School,North America
0,49,80000,5-10 Miles,1,2,0,2,Skilled Manual,S,F,Partial High School,North America
0,38,80000,5-10 Miles,1,2,0,2,Skilled Manual,S,M,Partial High School,North America
0,41,90000,0-1 Miles,0,3,4,4,Professional,S,M,Partial College,North America
0,41,100000,0-1 Miles,0,4,1,4,Professional,S,M,Partial College,North America
1,46,100000,2-5 Miles,1,4,1,4,Professional,M,M,Partial College,North America
0,46,120000,1-2 Miles,0,4,2,2,Management,S,M,Bachelors,North America
0,40,120000,1-2 Miles,0,4,2,2,Management,S,F,Bachelors,North America
0,46,120000,2-5 Miles,1,4,2,3,Management,M,F,Bachelors,North America
0,46,120000,1-2 Miles,0,4,2,3,Management,S,M,Bachelors,North America
0,42,80000,0-1 Miles,0,1,3,4,Professional,S,M,Partial College,North America
1,47,90000,2-5 Miles,0,1,0,0,Professional,M,M,Partial College,North America
0,47,100000,2-5 Miles,1,0,2,5,Professional,M,M,Partial College,North America
0,47,120000,2-5 Miles,1,4,2,4,Professional,M,F,Partial College,North America
1,36,130000,0-1 Miles,0,3,2,2,Management,S,M,Bachelors,North America
1,42,160000,0-1 Miles,1,3,1,1,Management,M,F,Bachelors,North America
0,55,80000,2-5 Miles,1,1,0,3,Professional,S,M,Partial College,North America
1,49,80000,0-1 Miles,0,2,0,3,Professional,S,F,Partial College,North America
1,55,90000,5-10 Miles,1,0,1,2,Professional,S,M,Partial College,North America
0,48,80000,0-1 Miles,0,2,3,4,Professional,S,M,Partial College,North America
0,48,90000,10+ Miles,1,1,0,0,Professional,M,F,Partial College,North America
1,43,100000,2-5 Miles,1,2,2,0,Professional,M,M,Partial College,North America
0,48,100000,2-5 Miles,1,2,2,0,Professional,M,M,Partial College,North America
0,48,130000,0-1 Miles,1,4,2,3,Management,M,F,Bachelors,North America
0,43,160000,0-1 Miles,0,4,1,1,Management,S,M,Bachelors,North America
0,43,80000,0-1 Miles,0,3,4,5,Professional,S,F,Partial College,North America
1,43,90000,5-10 Miles,1,3,4,5,Professional,S,M,Partial College,North America
0,49,90000,5-10 Miles,1,3,4,5,Professional,M,M,Partial College,North America
1,44,100000,5-10 Miles,1,4,2,1,Professional,S,M,Partial College,North America
0,49,130000,2-5 Miles,0,1,3,1,Management,S,F,Bachelors,North America
1,43,160000,0-1 Miles,1,3,2,1,Management,M,M,Bachelors,North America
0,50,70000,2-5 Miles,0,3,4,5,Professional,S,M,Partial College,North America
0,50,80000,5-10 Miles,1,3,4,5,Professional,M,F,Partial College,North America
0,44,80000,5-10 Miles,1,3,4,5,Professional,M,F,Partial College,North America
0,50,80000,5-10 Miles,1,3,4,5,Professional,M,M,Partial College,North America
1,50,90000,1-2 Miles,0,1,3,4,Professional,S,F,Partial College,North America
0,50,90000,5-10 Miles,1,2,3,4,Professional,S,M,High School,North America
0,50,90000,1-2 Miles,0,2,3,4,Professional,S,M,High School,North America
0,50,110000,5-10 Miles,1,4,3,1,Professional,M,F,Partial College,North America
1,44,120000,5-10 Miles,1,4,3,1,Professional,S,F,High School,North America
0,50,130000,2-5 Miles,0,1,3,1,Management,S,F,Bachelors,North America
1,51,60000,5-10 Miles,1,2,0,2,Professional,S,M,High School,North America
1,56,60000,5-10 Miles,1,2,0,2,Professional,S,M,High School,North America
0,56,70000,5-10 Miles,1,1,3,4,Professional,M,M,High School,North America
1,56,90000,10+ Miles,1,1,1,2,Professional,M,F,High School,North America
0,51,70000,5-10 Miles,1,2,0,2,Skilled Manual,S,M,Partial High School,North America
0,57,70000,1-2 Miles,0,2,0,2,Skilled Manual,S,M,Partial High School,North America
0,76,40000,5-10 Miles,1,2,0,3,Professional,M,F,Partial College,North America
0,76,40000,5-10 Miles,1,2,0,3,Professional,S,F,Partial College,North America
0,76,50000,5-10 Miles,1,2,0,2,Management,M,M,Graduate Degree,North America
0,76,50000,5-10 Miles,1,2,0,2,Management,M,M,Graduate Degree,North America
0,76,50000,5-10 Miles,1,2,0,2,Management,S,M,Graduate Degree,North America
0,76,70000,5-10 Miles,1,2,0,4,Management,M,M,Graduate Degree,North America
0,75,50000,5-10 Miles,1,2,0,2,Management,S,F,Graduate Degree,North America
0,46,80000,1-2 Miles,0,3,4,5,Professional,S,F,Partial College,North America
1,51,80000,5-10 Miles,1,3,4,5,Professional,S,F,Partial College,North America
1,51,100000,5-10 Miles,1,4,2,3,Professional,M,F,Partial College,North America
0,51,100000,1-2 Miles,0,1,3,0,Professional,M,F,Partial College,North America
0,46,110000,5-10 Miles,1,4,3,3,Professional,M,F,Partial College,North America
1,45,110000,5-10 Miles,1,4,3,3,Professional,S,M,Partial College,North America
0,51,160000,2-5 Miles,0,3,3,1,Professional,S,M,Partial College,North America
0,57,70000,1-2 Miles,0,2,0,2,Skilled Manual,S,M,Partial High School,North America
0,57,70000,1-2 Miles,0,2,0,3,Skilled Manual,S,M,Partial High School,North America
0,46,70000,5-10 Miles,1,2,0,3,Skilled Manual,S,F,Partial High School,North America
1,52,60000,1-2 Miles,0,2,0,2,Skilled Manual,S,F,Partial High School,North America
1,57,60000,5-10 Miles,1,2,0,2,Skilled Manual,S,F,Partial High School,North America
1,57,60000,1-2 Miles,0,2,0,2,Skilled Manual,M,M,Partial High School,North America
1,52,70000,1-2 Miles,0,2,0,3,Management,S,M,Graduate Degree,North America
1,53,70000,1-2 Miles,0,2,0,3,Management,S,F,Graduate Degree,North America
1,58,70000,5-10 Miles,1,2,0,3,Management,M,F,Graduate Degree,North America
1,44,40000,1-2 Miles,0,2,0,3,Professional,S,M,Partial College,North America
0,56,30000,5-10 Miles,1,2,0,4,Professional,S,F,High School,North America
0,62,30000,1-2 Miles,0,2,0,4,Professional,S,F,High School,North America
0,62,30000,5-10 Miles,1,2,0,4,Professional,M,F,High School,North America
0,41,60000,5-10 Miles,1,2,3,3,Professional,S,M,Bachelors,Pacific
0,47,60000,10+ Miles,1,3,4,4,Professional,M,F,Bachelors,Pacific
0,47,60000,10+ Miles,1,3,4,4,Professional,S,F,Bachelors,Pacific
0,43,60000,5-10 Miles,1,3,5,5,Professional,M,F,Bachelors,Pacific
1,48,60000,5-10 Miles,1,1,2,3,Professional,M,F,Bachelors,Pacific
1,42,60000,5-10 Miles,1,2,2,3,Professional,S,M,Bachelors,Pacific
1,33,90000,0-1 Miles,0,0,2,2,Professional,M,F,Bachelors,Pacific
0,39,90000,0-1 Miles,0,0,4,4,Professional,M,M,Bachelors,Pacific
1,44,100000,1-2 Miles,1,0,0,0,Management,S,M,Graduate Degree,Pacific
1,49,60000,0-1 Miles,0,1,0,1,Skilled Manual,S,F,Partial College,Pacific
1,49,60000,5-10 Miles,1,1,0,1,Professional,S,M,Bachelors,Pacific
1,43,60000,5-10 Miles,1,1,0,1,Professional,S,M,Bachelors,Pacific
1,49,60000,0-1 Miles,0,1,0,1,Professional,S,F,Bachelors,Pacific
1,49,60000,0-1 Miles,0,1,0,1,Professional,M,F,Bachelors,Pacific
1,44,60000,0-1 Miles,0,1,0,1,Skilled Manual,M,M,Partial College,Pacific
1,39,60000,0-1 Miles,0,1,0,1,Professional,M,F,Bachelors,Pacific
1,40,60000,0-1 Miles,0,1,0,1,Skilled Manual,S,F,Partial College,Pacific
1,51,60000,5-10 Miles,1,1,0,1,Skilled Manual,S,F,Partial College,Pacific
1,51,60000,0-1 Miles,0,1,0,1,Skilled Manual,M,M,Partial College,Pacific
0,36,70000,5-10 Miles,0,1,0,0,Professional,S,M,Bachelors,Pacific
1,48,70000,5-10 Miles,0,2,0,0,Professional,S,M,Bachelors,Pacific
1,49,60000,5-10 Miles,1,1,0,1,Skilled Manual,M,M,Partial College,Pacific
1,50,60000,0-1 Miles,0,1,0,1,Skilled Manual,S,M,Partial College,Pacific
1,42,90000,2-5 Miles,1,1,0,2,Professional,S,F,Bachelors,Pacific
1,48,70000,0-1 Miles,0,1,0,1,Skilled Manual,S,F,Partial College,Pacific
0,55,80000,5-10 Miles,1,1,0,2,Skilled Manual,M,M,Partial College,Pacific
0,58,30000,5-10 Miles,1,2,0,2,Clerical,S,M,Partial College,Pacific
0,35,30000,5-10 Miles,1,2,0,0,Skilled Manual,M,M,High School,North America
0,35,30000,0-1 Miles,0,2,0,0,Skilled Manual,M,F,High School,North America
0,35,40000,5-10 Miles,1,2,0,0,Skilled Manual,M,M,High School,North America
0,31,30000,0-1 Miles,0,2,0,0,Skilled Manual,M,F,High School,North America
0,31,30000,5-10 Miles,1,2,0,0,Skilled Manual,S,F,High School,North America
0,31,30000,0-1 Miles,0,2,0,0,Skilled Manual,M,F,High School,North America
0,31,40000,5-10 Miles,1,2,0,0,Skilled Manual,M,M,High School,North America
0,31,40000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,High School,North America
0,74,30000,0-1 Miles,0,2,0,2,Clerical,M,F,Partial College,Pacific
1,33,40000,0-1 Miles,0,2,0,0,Skilled Manual,S,M,High School,North America
1,33,40000,0-1 Miles,0,2,0,0,Skilled Manual,S,M,High School,North America
0,33,40000,5-10 Miles,1,2,0,0,Skilled Manual,S,M,High School,North America
0,33,40000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,High School,North America
0,34,30000,0-1 Miles,0,2,0,0,Clerical,S,F,Partial High School,North America
0,34,30000,5-10 Miles,0,2,0,0,Clerical,S,M,Partial High School,North America
0,34,40000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,High School,North America
0,32,30000,5-10 Miles,0,2,0,0,Clerical,S,M,Partial High School,North America
0,32,40000,5-10 Miles,0,2,0,0,Skilled Manual,S,F,High School,North America
0,72,40000,5-10 Miles,1,2,0,2,Management,S,F,Bachelors,Pacific
0,72,40000,0-1 Miles,0,2,0,2,Management,S,F,Bachelors,Pacific
0,72,60000,0-1 Miles,0,1,0,2,Management,S,F,Graduate Degree,Pacific
1,71,40000,5-10 Miles,1,2,0,2,Management,M,M,Bachelors,Pacific
1,68,40000,0-1 Miles,0,2,0,2,Management,S,F,Bachelors,Pacific
1,68,40000,0-1 Miles,0,2,0,2,Management,S,F,Bachelors,Pacific
1,46,40000,0-1 Miles,0,1,0,0,Professional,S,M,Bachelors,North America
1,46,40000,2-5 Miles,1,1,0,0,Professional,S,M,Bachelors,North America
0,46,50000,2-5 Miles,1,1,3,3,Skilled Manual,M,M,Bachelors,North America
0,46,50000,0-1 Miles,0,1,3,3,Skilled Manual,S,F,Bachelors,North America
0,46,50000,2-5 Miles,1,2,3,3,Skilled Manual,M,M,Bachelors,North America
0,40,50000,2-5 Miles,1,2,3,3,Skilled Manual,M,F,Bachelors,North America
0,46,50000,2-5 Miles,1,2,4,4,Skilled Manual,M,M,Bachelors,North America
0,46,60000,0-1 Miles,0,0,0,0,Professional,M,F,Graduate Degree,North America
1,41,60000,0-1 Miles,0,1,0,0,Professional,S,F,Graduate Degree,North America
1,41,60000,0-1 Miles,0,1,0,0,Professional,S,F,Graduate Degree,North America
1,43,40000,0-1 Miles,1,0,0,0,Clerical,M,F,Graduate Degree,Europe
1,43,40000,0-1 Miles,1,0,0,0,Clerical,M,F,Graduate Degree,Europe
1,44,10000,0-1 Miles,1,1,3,3,Manual,S,M,High School,Europe
1,44,20000,2-5 Miles,0,1,1,1,Manual,S,M,Partial College,Europe
1,39,20000,0-1 Miles,0,1,1,1,Manual,S,M,Partial College,Europe
1,44,20000,2-5 Miles,1,1,1,1,Manual,S,F,High School,Europe
1,44,30000,0-1 Miles,0,0,1,1,Clerical,S,M,Bachelors,Europe
1,44,30000,0-1 Miles,0,0,1,1,Clerical,S,F,Bachelors,Europe
1,38,30000,2-5 Miles,0,0,1,1,Clerical,S,M,Bachelors,Europe
0,45,10000,0-1 Miles,0,2,4,4,Manual,S,M,Partial High School,Europe
0,45,10000,0-1 Miles,1,2,4,4,Manual,M,M,Partial High School,Europe
1,39,20000,1-2 Miles,0,1,1,1,Manual,S,F,High School,Europe
1,38,40000,0-1 Miles,0,0,0,0,Clerical,S,M,Bachelors,Europe
1,44,40000,0-1 Miles,0,0,0,0,Clerical,M,M,Bachelors,Europe
0,45,20000,0-1 Miles,0,0,2,2,Manual,S,F,High School,Europe
0,45,30000,0-1 Miles,1,2,1,1,Skilled Manual,M,M,Bachelors,Europe
0,46,10000,0-1 Miles,0,2,3,5,Manual,S,F,Partial High School,Europe
0,46,20000,0-1 Miles,0,0,2,2,Manual,S,M,High School,Europe
1,40,20000,0-1 Miles,1,0,2,2,Manual,M,M,High School,Europe
1,46,20000,0-1 Miles,1,1,2,2,Manual,S,F,High School,Europe
0,41,30000,0-1 Miles,1,2,1,1,Skilled Manual,M,F,Bachelors,Europe
0,41,30000,0-1 Miles,1,2,1,1,Skilled Manual,M,F,Bachelors,Europe
1,36,10000,0-1 Miles,1,1,2,5,Manual,M,M,Partial High School,Europe
1,42,10000,0-1 Miles,1,1,2,5,Manual,M,M,Partial High School,Europe
1,41,10000,0-1 Miles,1,1,2,3,Manual,S,F,Partial High School,Europe
1,47,20000,0-1 Miles,0,0,3,3,Manual,S,F,High School,Europe
1,47,20000,0-1 Miles,0,1,3,3,Manual,S,M,High School,Europe
0,36,30000,0-1 Miles,0,2,1,1,Skilled Manual,M,F,Bachelors,Europe
0,78,30000,2-5 Miles,1,1,0,1,Skilled Manual,M,M,Bachelors,Europe
